recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
peruvian arroz con pollo,0.6759608545789296,0.5916079783099616,0.6733003292241385,0.2872281323269014,0.45450129655637783,0.4661902329879223,0.37416573867739417,0.9560334722173696,0.4364357804719847,0.8560373823613079,0.806225774829855,0.2792848008753788,0.5270462766947299,0.816496580927726,1.02469507659596,0.7071067811865476,0.4387482193696061,0.6224949798994366
peruvian style beer can chicken,0.5363695626080097,0.5,0.5686240703077327,0.6846531968814576,0.31259284335103665,0.10954451150103323,0.17888543819998318,0.7912016177940993,0.0,0.3026549190084311,0.22360679774997896,0.22135943621178655,0.408248290463863,0.0,0.7071067811865476,0.7071067811865476,0.3122498999199199,0.17320508075688773
pierogi dough,0.09607689228305227,0.0,0.1414213562373095,0.18708286933869708,0.07559289460184544,0.2057506581601462,0.1414213562373095,0.19493588689617927,0.0,0.04,0.0,0.07745966692414834,0.23570226039551584,0.0,0.22360679774997896,0.0,0.1,0.2783882181415011
pineapple lime rice,0.19611613513818404,0.22360679774997896,0.12909944487358055,0.2629955639676584,0.2197401062294143,0.4045573712919673,0.21908902300206645,0.28982753492378877,0.5039526306789697,0.2592296279363144,0.42817441928883754,0.17888543819998318,0.3333333333333333,0.0,0.3872983346207417,0.0,0.2645751311064591,0.4847679857416329
pistachio crusted rack of lamb,0.7825009216018165,0.8366600265340756,0.7393691004272944,0.5212165257037297,0.48136710078097955,0.18529256146249728,0.30331501776206204,1.0305338422390602,0.25197631533948484,0.198997487421324,0.0,0.24289915602982237,0.5270462766947299,0.0,1.0723805294763609,0.7071067811865476,0.4213074886588179,0.18708286933869708
pizza pasta bake with sausage,0.7524319545007682,0.8366600265340756,0.5291502622129182,0.8468077310306829,0.3625307868699863,0.48648398397754744,0.6603029607687672,0.8532291603080616,0.3984095364447979,0.29832867780352595,0.5477225575051661,0.5907622195096771,0.4714045207910317,0.0,0.7745966692414834,0.0,0.3968626966596886,0.18708286933869708
pizza with pepper onion and feta,0.508391127441794,0.5477225575051661,0.27688746209726917,0.5029082089871537,0.43882961223170497,0.42583251793790156,0.6228964600958975,0.5639148871948674,0.5039526306789697,1.4342245291445828,1.161895003862225,0.3872983346207417,0.3333333333333333,0.0,0.4472135954999579,0.7071067811865476,0.3570714214271425,0.33541019662496846
plantation,0.7168306312136458,0.8944271909999159,0.7023769168568493,0.5318991132410983,0.3745473458532503,0.3516627171974116,0.282842712474619,0.8354639429682169,0.3984095364447979,0.34146742157927745,0.22360679774997896,0.5594640292279746,0.4714045207910317,0.0,0.8366600265340756,0.0,0.3840572873934304,0.51478150704935
polish sausage and pierogy haluski,0.5547001962252291,0.7071067811865476,0.40414518843273806,0.541602560309064,0.22990681342044403,0.30441200151548997,0.37416573867739417,0.458257569495584,0.4364357804719847,0.22360679774997896,0.695221787153807,0.2,0.0,0.0,0.22360679774997896,0.0,0.17320508075688773,0.3082207001484488
polish sausage kraut skillet,0.7125253031944253,0.8660254037844386,0.5066228051190221,0.8266397845091497,0.48047595450463787,0.28925190866555517,0.4147288270665544,0.5196152422706632,0.4364357804719847,0.8692525524840292,0.6708203932499369,0.3209361307176242,0.3333333333333333,0.0,0.5477225575051661,0.7071067811865476,0.3391164991562634,0.32787192621510003
pollo bianco,0.565685424949238,0.5,0.565685424949238,0.19578900207451216,0.280305955290694,0.10801234497346435,0.15491933384829668,0.6340346993658943,0.25197631533948484,0.18220867158288598,0.28867513459481287,0.15491933384829668,0.23570226039551584,0.0,0.5477225575051661,0.0,0.2645751311064591,0.19364916731037085
pork broccoli and rice casserole,0.5262348115842175,0.4472135954999579,0.5033222956847166,0.5454356057317857,0.3924283374069717,0.29495762407505255,0.27568097504180444,0.7211102550927979,0.25197631533948484,0.4449719092257398,0.5773502691896257,0.24083189157584592,0.408248290463863,0.816496580927726,0.7745966692414834,0.7071067811865476,0.32015621187164245,0.4472135954999579
pork chop potato casserole,0.6983497030086773,0.7745966692414834,0.4509249752822894,0.6024256523975939,0.37568984168174835,0.27988092706244444,0.20976176963403032,0.5779273310719956,0.25197631533948484,0.28774989139876317,0.31622776601683794,0.4110960958218893,0.23570226039551584,0.0,0.5,0.0,0.21213203435596426,0.13228756555322954
pork chops in white wine,0.43323470277934534,0.4472135954999579,0.41633319989322654,0.7161820066621799,0.3255764119219941,0.23021728866442676,0.27568097504180444,0.6356099432828282,0.25197631533948484,0.42778499272414877,0.0,0.15165750888103102,0.23570226039551584,0.0,0.5916079783099616,0.0,0.25,0.13228756555322954
pork chops over rice,0.5144077999169381,0.5477225575051661,0.4654746681256314,0.3322900339562814,0.382099463490856,0.4222953153106643,0.25298221281347033,0.7496665925596525,0.1781741612749496,0.2340939982143925,0.25819888974716115,0.2345207879911715,0.4714045207910317,0.816496580927726,0.806225774829855,0.0,0.324037034920393,0.6164414002968976
pork chops with basil and marsala,0.3088439984597651,0.31622776601683794,0.31622776601683794,0.6211548384528074,0.24319304501333325,0.2536401650632907,0.17888543819998318,0.5138093031466052,0.25197631533948484,0.09591663046625439,0.0,0.13784048752090222,0.23570226039551584,0.816496580927726,0.5916079783099616,0.0,0.22360679774997896,0.31622776601683794
pork chops with scalloped potatoes,0.45234432086120485,0.5916079783099616,0.41231056256176607,0.2590045044653342,0.580640040940045,0.36606010435446257,0.4147288270665544,0.5709640969448079,0.3086066999241838,0.2340939982143925,0.5773502691896257,0.22135943621178655,0.408248290463863,0.0,0.6324555320336759,0.7071067811865476,0.3872983346207417,0.37080992435478316
pork chops with tangy honey sauce,0.3351233986275687,0.3872983346207417,0.36055512754639896,0.37080992435478316,0.280305955290694,0.2834313555930842,0.08944271909999159,0.5440588203494178,0.8544932592822077,0.0282842712474619,0.0,0.12649110640673517,0.23570226039551584,0.0,0.5477225575051661,0.0,0.21213203435596426,0.11180339887498948
pork enchiladas,0.6373020054525531,0.8660254037844386,0.5944184833375669,0.7208212908435303,0.43094580368566726,0.3286335345030997,0.282842712474619,0.806225774829855,0.3984095364447979,0.3901281840626232,0.8465616732800196,0.3346640106136302,0.408248290463863,0.816496580927726,0.7416198487095663,0.7071067811865476,0.33541019662496846,0.3640054944640259
pork green chile,0.5751254043851922,0.5916079783099616,0.4760952285695233,0.49074772881118184,0.38987177379235854,0.12909944487358055,0.18973665961010278,0.6708203932499369,0.25197631533948484,0.260768096208106,0.5477225575051661,0.17888543819998318,0.23570226039551584,0.0,0.5477225575051661,0.0,0.1414213562373095,0.16583123951776998
pork in peanut sauce,0.7348469228349535,0.6708203932499369,0.5196152422706632,0.9422933018262768,0.5154748157905347,0.307679486912382,0.4857983120596448,0.9022194854911969,0.3984095364447979,0.9191300234460846,0.42817441928883754,0.27568097504180444,0.4714045207910317,0.816496580927726,0.9219544457292888,0.7071067811865476,0.6082762530298219,0.406201920231798
pork loin and cabbage,0.49146562599887045,0.5,0.3696845502136472,0.2169869427715256,0.30845235797908427,0.1414213562373095,0.2966479394838265,0.48373546489791297,0.3086066999241838,0.14282856857085702,0.752772652709081,0.23664319132398465,0.23570226039551584,0.0,0.4472135954999579,0.0,0.21794494717703367,0.31622776601683794
pork normandy,0.3594868137091669,0.4472135954999579,0.4898979485566356,0.27003086243366087,0.32381652653492354,0.17320508075688773,0.21908902300206645,0.6434283176858164,0.4364357804719847,0.15491933384829668,0.25819888974716115,0.10954451150103323,0.23570226039551584,0.816496580927726,0.6324555320336759,0.0,0.2645751311064591,0.16583123951776998
pork tenderloin with a honey grape sauce,0.3762159772503841,0.3872983346207417,0.5291502622129182,0.48045117684665245,0.3927922024247863,0.2408318915758459,0.1673320053068151,0.7443117626371357,0.6900655593423543,0.15748015748023622,0.3651483716701107,0.13784048752090222,0.3333333333333333,0.816496580927726,0.7416198487095663,0.7071067811865476,0.3122498999199199,0.16583123951776998
pork tenderloin with balsamic plum reduction,0.3063431961806135,0.22360679774997896,0.40414518843273806,0.13228756555322954,0.3089151524748688,0.2024845673131659,0.12649110640673517,0.5949789912257406,0.6172133998483675,0.13114877048604,0.18257418583505536,0.10488088481701516,0.23570226039551584,0.816496580927726,0.6324555320336759,0.7071067811865476,0.2345207879911715,0.05
porketta roast,0.612686392361227,0.6708203932499369,0.6582805886043833,0.27003086243366087,0.3996426975615665,0.07745966692414834,0.18973665961010278,0.9022194854911969,0.0,0.0824621125123532,0.18257418583505536,0.260768096208106,0.3333333333333333,0.816496580927726,0.8366600265340756,0.7071067811865476,0.3122498999199199,0.1224744871391589
portobello mushroom burger with bruschetta topping,0.3941885530867371,0.4472135954999579,0.23094010767585033,0.6254998001598402,0.4427188724235731,0.33862466931200785,0.40987803063838396,0.4939635614091388,0.5039526306789697,0.7072481884034769,0.752772652709081,0.4593473631142341,0.408248290463863,0.0,0.5,0.0,0.35,0.45
portobello mushroom fresh peppers and goat cheese pizza,0.3616202853397895,0.3872983346207417,0.19148542155126763,0.406201920231798,0.25523098781859765,0.2816617356570348,0.28982753492378877,0.4,0.3984095364447979,0.3749666651850535,0.9219544457292888,0.22360679774997896,0.23570226039551584,0.0,0.31622776601683794,0.0,0.16583123951776998,0.20615528128088303
portobello pot pie,0.5602197371087115,0.5,0.0,0.5638409941345758,0.4936742708651988,0.4159326868617084,0.469041575982343,0.4,0.3563483225498992,0.5186520991955976,0.48304589153964794,0.2073644135332772,0.408248290463863,0.0,0.5477225575051661,0.0,0.35,0.4330127018922193
pot roast,0.606376374615888,0.6708203932499369,0.5715476066494082,0.28939592256975566,0.5709640969448079,0.3696845502136472,0.469041575982343,0.7912016177940993,0.3984095364447979,1.105260150371848,0.7852812659593165,0.25298221281347033,0.5270462766947299,0.0,0.7416198487095663,0.7071067811865476,0.41231056256176607,0.37416573867739417
pot roast caribe,0.7253646297923867,0.7416198487095663,0.5859465277082315,0.6082762530298219,0.5971360218337431,0.36423435679060623,0.521536192416212,0.8111719916269299,0.5909368402852788,1.1367497525840944,0.7637626158259734,0.3082207001484488,0.5773502691896257,0.0,0.7416198487095663,0.7071067811865476,0.48733971724044817,0.3674234614174767
poulet de provencal,0.3922322702763681,0.4472135954999579,0.5066228051190221,0.4020779360604939,0.28784916685156975,0.16431676725154984,0.2280350850198276,0.7758865896508329,0.25197631533948484,0.2649528259898354,0.18257418583505536,0.3687817782917155,0.3333333333333333,0.0,0.8944271909999159,0.7071067811865476,0.27386127875258304,0.15811388300841897
pretzel coated fried fish,0.6324555320336759,0.4472135954999579,0.687992248018343,0.6288216493304494,0.3978513721048531,0.3204163957519444,0.21908902300206645,0.737563556583431,0.0,0.1833030277982336,0.12909944487358055,0.20493901531919198,0.408248290463863,0.0,0.7071067811865476,0.0,0.3570714214271425,0.4743416490252569
pulled pork yall,0.610170215847752,0.6324555320336759,0.5446711546122731,0.5503786575319457,0.36488745818794205,0.2869378562220979,0.1414213562373095,0.6826419266350405,0.7766431633476233,0.21400934559032697,0.12909944487358055,0.20976176963403032,0.3333333333333333,0.816496580927726,0.6708203932499369,0.0,0.2645751311064591,0.13228756555322954
quick italian skillet dinner,0.5188745216627708,0.5916079783099616,0.37416573867739417,0.649358657959272,0.25579009251449014,0.3198958163736021,0.2966479394838265,0.5983310120660636,0.3086066999241838,0.17549928774784243,0.42817441928883754,0.4110960958218893,0.3333333333333333,0.0,0.5916079783099616,0.0,0.22360679774997896,0.4301162633521313
quick pizza sandwiches,0.5038314736557788,0.5477225575051661,0.2449489742783178,0.5240069974087496,0.15583874449479593,0.282842712474619,0.10954451150103323,0.47116875957558985,0.3984095364447979,0.21725560982400433,0.12909944487358055,0.4732863826479693,0.3333333333333333,0.0,0.31622776601683794,0.0,0.15,0.1
rachels turkey loaf,0.38230072737812854,0.31622776601683794,0.6271629240742259,0.7308670649760233,0.2971291205616075,0.33665016461206926,0.282842712474619,0.6663332499583072,0.5345224838248488,0.2584569596664017,0.22360679774997896,0.28809720581775866,0.408248290463863,0.0,0.5916079783099616,0.0,0.229128784747792,0.19364916731037085
ranch style thighs and breasts,0.5420757823830114,0.4472135954999579,0.5033222956847166,0.39210967853395307,0.2507132682112035,0.1816590212458495,0.15491933384829668,0.697137002317335,0.1781741612749496,0.14696938456699069,0.0,0.2664582518894845,0.3333333333333333,0.0,0.806225774829855,0.0,0.25495097567963926,0.229128784747792
ravioli soup,0.42787489185148864,0.5,0.3872983346207417,0.46413001052147734,0.247847879612821,0.3651483716701107,0.4147288270665544,0.532916503778969,0.3086066999241838,0.8912911982062877,0.25819888974716115,0.4159326868617084,0.408248290463863,0.0,0.3872983346207417,0.0,0.21213203435596426,0.2598076211353316
red beans and rice burrito,0.39807227793648037,0.5477225575051661,0.282842712474619,0.6904105059069326,0.247847879612821,0.4546060565661952,0.4857983120596448,0.5291502622129182,0.1781741612749496,0.2634387974463898,0.31622776601683794,0.43127717305695656,0.3333333333333333,0.0,0.3872983346207417,0.0,0.3807886552931954,0.44158804331639234
red wine pork,0.625115373966463,0.7071067811865476,0.6557438524302001,0.43732139211339754,0.5154748157905347,0.1602081978759722,0.21908902300206645,0.8774964387392122,0.3984095364447979,0.751265598839718,0.25819888974716115,0.16431676725154984,0.3333333333333333,0.816496580927726,0.9746794344808963,0.7071067811865476,0.37080992435478316,0.18708286933869708
restaurant style extra crispy chicken,0.8047933322861887,0.7071067811865476,0.7895146188218007,1.002496882788171,0.38544964466377263,0.36193922141707713,0.23664319132398462,1.0516653460107925,0.25197631533948484,0.23237900077244503,0.0,0.3082207001484488,0.5270462766947299,0.0,1.1832159566199232,0.7071067811865476,0.3840572873934304,0.4949747468305833
rice and lentil casserole,0.7452413135250993,0.806225774829855,0.5354126134736337,0.5894913061275798,0.4269493111432717,0.35777087639996635,0.5796550698475775,0.7028513356322231,0.3086066999241838,0.17262676501632068,0.6708203932499369,0.22135943621178655,0.4714045207910317,0.816496580927726,0.6708203932499369,0.7071067811865476,0.37749172176353746,0.6819090848492928
ricotta eggplant rolls,0.6838803314120883,0.7416198487095663,0.5686240703077327,0.6970174555442161,0.5037005913380346,0.4215052391924289,0.5440588203494178,0.7183313998427189,0.5039526306789697,0.6319810123729984,0.6055300708194982,0.7569676347110225,0.5270462766947299,0.0,0.7071067811865476,0.0,0.45,0.5477225575051661
risotto with chicken sausage and peppers,0.8494342008292705,0.8660254037844386,0.6733003292241385,0.8765462528203137,0.4286190449738388,0.33862466931200785,0.340587727318528,0.9359487165438072,0.3563483225498992,0.5201922721455982,0.806225774829855,0.21213203435596426,0.5270462766947299,0.0,0.9486832980505138,0.7071067811865476,0.39370039370059057,0.5099019513592785
roasted cherry tomatoes with angel hair,0.40382783841251346,0.31622776601683794,0.11547005383792516,0.34338996296727525,0.42527302154867863,0.36423435679060623,0.433589667773576,0.47328638264796924,0.1781741612749496,0.9453041838477179,0.806225774829855,0.4219004621945798,0.4714045207910317,0.0,0.5,0.0,0.3840572873934304,0.51234753829798
roasted curried chicken with couscous,0.728539107233943,0.7071067811865476,0.6027713773341707,0.5556527692723218,0.4259443290250164,0.48200968178381365,0.5291502622129182,0.9197825830053535,0.25197631533948484,0.7686351540230254,0.408248290463863,0.29154759474226505,0.5270462766947299,0.0,0.8660254037844386,0.7071067811865476,0.4663689526544407,0.32015621187164245
roasted salmon with orange ginger glaze,0.485164524037584,0.3872983346207417,0.6506407098647712,0.19790570145063197,0.4286190449738388,0.135400640077266,0.06324555320336758,0.8854377448471462,0.3563483225498992,0.2956349099818897,0.6454972243679028,0.07745966692414834,0.23570226039551584,0.0,0.0,0.0,0.1224744871391589,0.19364916731037085
rotini and chicken casserole,0.598716576070463,0.8366600265340756,0.5916079783099616,0.6241661103691335,0.3652787585236396,0.3516627171974116,0.40987803063838396,0.8473488065725944,0.4364357804719847,0.6212889826803627,0.408248290463863,0.6058052492344385,0.3333333333333333,0.0,0.8660254037844386,0.0,0.3391164991562634,0.33541019662496846
rotini pasta bake,0.543492976389406,0.6708203932499369,0.43204937989385733,0.6383572667401852,0.3861901826080735,0.4289522117905443,0.4242640687119285,0.6855654600401044,0.5909368402852788,0.3844476557348217,0.18257418583505536,0.4979959839195493,0.408248290463863,0.0,0.806225774829855,0.0,0.3905124837953327,0.5678908345800273
runza burritos international,0.5449064845669181,0.6708203932499369,0.43969686527576396,0.5192141497815072,0.3338091841585121,0.3842742076521226,0.4242640687119285,0.6928203230275509,0.3984095364447979,0.31496031496047244,0.6454972243679028,0.5770615218501404,0.4714045207910317,0.0,0.6324555320336759,0.0,0.324037034920393,0.5338539126015656
rustic sausage pasta,0.5449064845669181,0.5916079783099616,0.3696845502136472,0.6931209610642767,0.47298444553101926,0.42465672411176214,0.41952353926806063,0.705691150575094,0.5039526306789697,0.44899888641287294,0.8465616732800196,0.4604345773288535,0.4714045207910317,0.0,0.806225774829855,0.7071067811865476,0.4183300132670378,0.6557438524302001
salmon and pesto with rice,0.7327503510221453,0.7071067811865476,0.6377042156569663,0.5693563617512908,0.5269860393922079,0.38384024454626087,0.23664319132398462,0.9444575162494075,0.1781741612749496,0.3896151947755631,0.408248290463863,0.48887626246321264,0.4714045207910317,0.816496580927726,1.0954451150103321,0.7071067811865476,0.45,0.653834841531101
salmon and potato pie,0.5291502622129182,0.4472135954999579,0.2516611478423583,0.40155946010522525,0.4352339272489812,0.4187282332651255,0.35777087639996635,0.4472135954999579,0.3086066999241838,0.17549928774784243,0.4472135954999579,0.25298221281347033,0.23570226039551584,0.0,0.5,0.0,0.3391164991562634,0.2345207879911715
salmon pasta pomodoro,0.6827546017082903,0.5477225575051661,0.5033222956847166,0.3088958832141773,0.483440053899432,0.4045573712919673,0.3687817782917155,0.8366600265340756,0.3984095364447979,0.42544094772365293,0.5627314338711378,0.396232255123179,0.408248290463863,0.816496580927726,1.0,0.7071067811865476,0.44440972086577946,0.6763874629234342
salmon wellington,1.0091885544641983,0.8660254037844386,0.5,0.8667467911679858,0.356971387408811,0.33763886032268264,0.25298221281347033,0.7429670248402684,0.25197631533948484,0.7227724399837061,0.18257418583505536,0.43474130238568315,0.408248290463863,0.0,0.8366600265340756,0.7071067811865476,0.37080992435478316,0.47958315233127197
salmon with caramelized leeks,0.6838803314120883,0.6324555320336759,0.6506407098647712,0.4077376607575023,0.5326483696720433,0.2601281735350223,0.340587727318528,0.9055385138137416,0.5345224838248488,1.370620297529553,0.5773502691896257,0.31464265445104544,0.408248290463863,0.816496580927726,1.0723805294763609,0.7071067811865476,0.458257569495584,0.5612486080160912
salmon with green fettuccine,0.6939297237750099,0.806225774829855,0.6733003292241385,0.4839077046985992,0.6014268747855268,0.5069516742254631,0.4049691346263317,1.02469507659596,0.5345224838248488,0.5297169055259611,0.3651483716701107,0.5665686189686118,0.4714045207910317,0.0,0.7071067811865476,0.0,0.4743416490252569,0.5766281297335398
salsa chicken meatloaf,0.5491251783869153,0.6324555320336759,0.648074069840786,0.6113509630318742,0.38766701469910264,0.26770630673681683,0.27568097504180444,0.7949842765740717,0.563436169819011,0.3736308338453881,0.31622776601683794,0.4207136793592526,0.3333333333333333,0.0,0.8366600265340756,0.7071067811865476,0.31622776601683794,0.25495097567963926
salsa mac and beef,0.5909575020513482,0.6708203932499369,0.4932882862316247,0.8231038816577164,0.3346640106136302,0.48785243670601874,0.4242640687119285,0.8111719916269299,0.4364357804719847,0.0,0.0,0.161245154965971,0.4714045207910317,0.0,0.806225774829855,0.0,0.37080992435478316,0.6595452979136459
san diego grilled chicken,0.33968311024337877,0.22360679774997896,0.4654746681256314,0.18708286933869708,0.3307998963551401,0.2869378562220979,0.39496835316262996,0.7042726744663603,0.7346308866924529,0.2315167380558045,1.0327955589886446,0.2588435821108957,0.23570226039551584,0.0,0.8660254037844386,0.7071067811865476,0.29154759474226505,0.25
sarahs easy shredded chicken taco filling,0.3113247129976625,0.22360679774997896,0.5099019513592785,0.27003086243366087,0.2797958439393164,0.07527726527090808,0.1414213562373095,0.7720103626247513,0.1781741612749496,0.19646882704388502,0.18257418583505536,0.14491376746189438,0.23570226039551584,0.0,0.8660254037844386,0.0,0.27386127875258304,0.1224744871391589
sauced fish,0.6214127824190988,0.6324555320336759,0.5131601439446883,0.3006936425444786,0.3850788416489723,0.09486832980505139,0.06324555320336758,0.6496152707564686,0.1781741612749496,0.2831960451701259,0.3651483716701107,0.20976176963403032,0.0,0.0,0.5477225575051661,0.0,0.31622776601683794,0.18027756377319948
sauerbraten klopse sauerbraten meatballs,0.573786344583739,0.5916079783099616,0.5033222956847166,0.41783170455738916,0.3089151524748688,0.27325202042558927,0.15491933384829668,0.6855654600401044,0.6666666666666666,0.08124038404635961,0.0,0.23237900077244503,0.408248290463863,0.0,0.6708203932499369,0.0,0.25495097567963926,0.23979157616563598
sausage and peppers lasagna,0.6598368096617643,0.806225774829855,0.4898979485566356,0.6341004126582267,0.3,0.39496835316262996,0.4242640687119285,0.6148170459575759,0.5039526306789697,0.3178049716414141,0.5,0.18973665961010278,0.23570226039551584,0.0,0.5,0.0,0.2692582403567252,0.3905124837953327
sausage pepper and onion sandwiches,0.5751254043851922,0.5916079783099616,0.34641016151377546,0.7881941385217223,0.4459340117743239,0.41190613817551525,0.4289522117905443,0.6418722614352486,0.5039526306789697,0.3283291031876401,0.752772652709081,0.41352146256270667,0.5270462766947299,0.0,0.6708203932499369,0.0,0.3535533905932738,0.32787192621510003
savory sea scallops and angel hair pasta,0.5804507532281071,0.7071067811865476,0.565685424949238,0.45734742446707477,0.4306141793166725,0.3928528138289623,0.3346640106136302,0.8136338242723197,0.25197631533948484,0.4310452412450461,0.3872983346207417,0.2569046515733026,0.3333333333333333,0.0,0.7071067811865476,0.0,0.458257569495584,0.4472135954999579
savory venison meatloaf,0.5188745216627708,0.5,0.7234178138070235,0.8059673277083466,0.46843203501529596,0.4676180777800048,0.27568097504180444,0.8185352771872451,1.0079052613579393,0.21494185260204676,0.25819888974716115,0.2810693864511039,0.6236095644623235,0.816496580927726,0.7745966692414834,0.7071067811865476,0.3570714214271425,0.406201920231798
scallops provencale,0.23858557568108957,0.31622776601683794,0.4242640687119285,0.3736085295243316,0.34475664294853386,0.1390443574307614,0.18973665961010278,0.5272570530585627,0.3086066999241838,0.3237282811247729,0.3872983346207417,0.17888543819998318,0.23570226039551584,0.0,0.4472135954999579,0.0,0.3391164991562634,0.23979157616563598
seafood bake for two,0.497686957526825,0.6324555320336759,0.8774964387392122,0.44064346888007616,0.483440053899432,0.11401754250991379,0.08944271909999159,0.9797958971132712,0.1781741612749496,0.42142615011410955,0.3872983346207417,0.35213633723318016,0.4714045207910317,0.0,0.8366600265340756,0.7071067811865476,0.6082762530298219,0.2449489742783178
seared scallops with spicy papaya sauce,0.2660248687044705,0.22360679774997896,0.4760952285695233,0.6164414002968976,0.4319391491534757,0.22949219304078008,0.260768096208106,0.7694153624668538,0.3563483225498992,0.5493632677928149,1.0408329997330663,0.24289915602982237,0.408248290463863,0.0,0.22360679774997896,0.0,0.16583123951776998,0.3122498999199199
secret sauce chicken,0.7785588263926151,0.6708203932499369,0.6855654600401044,0.9199184746487049,0.37682887362833545,0.2523225449036742,0.10954451150103323,0.8910667763978186,0.6900655593423543,0.23579652245103191,0.18257418583505536,0.22360679774997896,0.408248290463863,0.0,0.9486832980505138,0.7071067811865476,0.33541019662496846,0.18708286933869708
sensational salmon loaf,0.2882306768491568,0.22360679774997896,0.3696845502136472,0.3582364210034113,0.2390457218668787,0.18257418583505536,0.1673320053068151,0.5079370039680118,0.1781741612749496,0.161245154965971,0.3651483716701107,0.35213633723318016,0.23570226039551584,0.0,0.5916079783099616,0.0,0.22360679774997896,0.2449489742783178
serbian cevapcici,0.8421583991333039,0.9486832980505138,0.8621678104251708,0.6760793838990605,0.5011415539973284,0.08366600265340755,0.15491933384829668,1.1207140580897519,0.0,0.2645751311064591,0.22360679774997896,0.2345207879911715,0.5270462766947299,0.816496580927726,1.0723805294763609,0.7071067811865476,0.3905124837953327,0.2449489742783178
sesame beef bites,0.3882901373576603,0.3872983346207417,0.4,0.4112987559751022,0.2518502956690173,0.0875595035770913,0.06324555320336758,0.5709640969448079,0.25197631533948484,0.06928203230275509,0.0,0.1341640786499874,0.23570226039551584,0.0,0.5477225575051661,0.0,0.22360679774997896,0.1414213562373095
sesame chicken,0.46575001548371087,0.31622776601683794,0.469041575982343,0.36055512754639896,0.3847076812334269,0.15491933384829668,0.2683281572999748,0.7589466384404111,0.25197631533948484,0.23874672772626646,0.7187952884282609,0.2720294101747089,0.3333333333333333,0.0,1.0,0.7071067811865476,0.3840572873934304,0.2598076211353316
sesame lime steak wraps,0.5114083119567588,0.5,0.3415650255319866,0.38459935864047756,0.3004758131459407,0.39539010272556563,0.28982753492378877,0.5674504383644443,0.7559289460184544,0.38678159211627433,0.3415650255319866,0.20976176963403032,0.408248290463863,0.0,0.5,0.0,0.2872281323269014,0.4213074886588179
shahi paneer,0.4883252384031963,0.5477225575051661,0.3109126351029605,0.3227486121839514,0.38060102844992794,0.21756225162774293,0.34641016151377546,0.4381780460041329,0.4714045207910317,0.591100668245266,0.6191391873668903,0.28982753492378877,0.23570226039551584,0.0,0.3872983346207417,0.0,0.2645751311064591,0.3082207001484488
shearers mince and potato hot pot,0.8038369524685004,1.02469507659596,0.6350852961085883,0.4354116825871044,0.5764422905076573,0.3781534080237808,0.45166359162544856,0.7071067811865476,0.4714045207910317,0.37735924528226417,0.7852812659593165,0.5224940191045253,0.4714045207910317,0.0,0.7416198487095663,0.7071067811865476,0.4330127018922193,0.3807886552931954
shredded beef,0.3530090432487312,0.3872983346207417,0.408248290463863,0.500416493200081,0.29808915253182705,0.22360679774997896,0.08944271909999159,0.6292853089020909,0.642416074439621,0.09273618495495704,0.0,0.10954451150103323,0.3333333333333333,0.0,0.5477225575051661,0.0,0.229128784747792,0.1414213562373095
shrimp and andouille sausage with mustard sauce,0.8114564304148058,1.0488088481701516,0.8504900548115383,0.5180090089306684,0.34267852490135914,0.3516627171974116,0.3286335345030997,0.697137002317335,0.25197631533948484,0.5171073389539158,0.22360679774997896,0.31622776601683794,0.408248290463863,0.0,0.7071067811865476,0.0,0.3122498999199199,0.35
shrimp and crab stuffed flounder,0.4739360554076727,0.5,0.7810249675906654,0.6816035015559511,0.5110213861893229,0.17224014243685085,0.1673320053068151,0.9808159868191383,0.25197631533948484,0.27999999999999997,0.25819888974716115,0.40987803063838396,0.3333333333333333,0.0,0.5916079783099616,0.0,0.32015621187164245,0.23979157616563598
shrimp and gravy,0.37416573867739417,0.3872983346207417,0.8041558721209878,0.920823906437418,0.34267852490135914,0.17888543819998318,0.12649110640673517,0.7771743691090179,0.3563483225498992,0.25099800796022265,0.28867513459481287,0.3872983346207417,0.408248290463863,0.0,0.5477225575051661,0.0,0.3807886552931954,0.21213203435596426
shrimp clams and scallops pasta,0.31622776601683794,0.31622776601683794,0.6582805886043833,0.6251666444503684,0.5283397175519338,0.44422216663887154,0.4898979485566356,0.8579044235810886,0.4364357804719847,0.5860034129593444,0.5627314338711378,0.40865633483405095,0.7071067811865476,0.0,0.6708203932499369,0.0,0.44440972086577946,0.5567764362830022
shrimp creole iii,0.508391127441794,0.3872983346207417,0.9291573243177569,0.6477525247602924,0.48462061744950846,0.33065591380365983,0.340587727318528,0.8774964387392122,0.4364357804719847,0.4939635614091388,0.6582805886043833,0.37416573867739417,0.6666666666666666,0.0,0.8660254037844386,0.0,0.47958315233127197,0.4387482193696061
shrimp egg foo yung,0.4607685886729827,0.3872983346207417,0.9831920802501751,0.586657196893268,0.26511453050656103,0.1559914527573012,0.2449489742783178,0.5458937625582472,0.3086066999241838,0.30463092423455634,0.3415650255319866,0.24083189157584592,0.408248290463863,0.0,0.5,0.0,0.27386127875258304,0.4
