recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,labels
baja style chicken bowl,0.2246153846153846,0.25,0.18333333333333326,0.2420833333333333,0.16914285714285715,0.13066666666666668,0.2,0.478,0.19047619047619047,0.4574,1.3333333333333333,0.146,0.1111111111111111,0.0,0.6,0.5,0.2075,0.1325,379,-1.9591484120000004,4.495510314689619,0.7972221540273613,3
baked chicken alfredo,0.38307692307692304,0.75,0.27,0.2741666666666667,0.07371428571428572,0.12233333333333335,0.068,0.414,0.12698412698412698,0.1552,0.016666666666666666,0.28300000000000003,0.1111111111111111,0.0,0.4,0.0,0.1,0.0225,449,-7.507430609333334,4.408166622820303,0.9506830310383069,3
baked fresh rainbow trout,0.2353846153846154,0.2,0.54,0.06625,0.3082857142857143,0.005,0.012,1.084,0.031746031746031744,0.0246,0.11666666666666667,0.209,0.05555555555555555,0.0,1.2,0.5,0.1875,0.1175,373,3.7751897519999997,4.091495585798533,0.9529946414926806,2
baked kielbasa and potatoes in sauce,0.4815384615384615,0.55,0.25,0.6458333333333334,0.3965714285714286,0.128,0.20800000000000002,0.374,0.2222222222222222,0.0712,0.6666666666666666,0.055,0.16666666666666666,0.0,0.5,0.5,0.175,0.0975,506,-8.583919022666665,4.181318526151356,0.9948217966814478,2
baked ranch chicken,0.6692307692307692,0.35,0.27,0.4275,0.094,0.13833333333333336,0.10400000000000001,0.632,0.19047619047619047,0.0076,0.0,0.127,0.2222222222222222,0.0,1.0,0.5,0.1125,0.1525,695,-4.874451121333334,4.417675913940982,0.8825574507243217,3
baked stuffed shrimp,0.4569230769230769,0.8,0.4933333333333334,0.315,0.08199999999999999,0.14933333333333332,0.096,0.386,0.09523809523809523,0.165,0.03333333333333333,0.159,0.2777777777777778,0.0,0.45,0.0,0.1175,0.175,547,-9.066991199999997,4.317011591686523,0.8777695454277754,3
balsamic goat cheese stuffed chicken breasts,0.2076923076923077,0.35,0.2766666666666667,0.09583333333333334,0.10628571428571428,0.07833333333333334,0.008,0.602,0.6031746031746031,0.1456,0.05,0.141,0.1111111111111111,0.0,0.65,0.0,0.08,0.0275,340,-1.3397248946666669,4.181699015386221,0.5782919049524824,3
balsamic pear chicken and asparagus,0.11384615384615385,0.1,0.23,0.029166666666666667,0.19142857142857145,0.11166666666666666,0.244,0.5820000000000001,0.6984126984126984,0.181,0.25,0.078,0.2222222222222222,0.0,0.9,0.5,0.135,0.2,309,1.3966218866666666,4.2523256839389845,0.9980245952301912,1
barbecued beef sandwiches,0.22,0.3,0.23666666666666664,0.12666666666666668,0.122,0.04266666666666667,0.052000000000000005,0.452,0.2857142857142857,0.16399999999999998,0.18333333333333326,0.063,0.2777777777777778,0.0,0.3,0.0,0.045,0.0325,280,-1.40126782,4.14214513544014,0.6259230952184305,3
barbequed hamburgers,0.2353846153846154,0.25,0.13333333333333333,0.13875,0.08028571428571428,0.04666666666666667,0.027999999999999997,0.23199999999999998,0.2857142857142857,0.0476,0.06666666666666668,0.07,0.05555555555555555,0.0,0.2,0.0,0.0575,0.025,238,-2.4026474879999995,4.2596972007534095,0.7992908721524269,0
bbq chicken,0.6876923076923077,0.55,0.5666666666666667,0.795,0.14314285714285716,0.004333333333333333,0.004,0.846,0.0,0.0668,0.06666666666666668,0.039,0.1111111111111111,0.0,1.15,0.5,0.13,0.035,602,-6.699376417333332,4.329590026448598,0.9997745571025644,2
bean and honey burrito casserole,0.19230769230769232,0.25,0.14666666666666667,0.2508333333333333,0.11914285714285715,0.21066666666666667,0.196,0.428,0.4761904761904762,0.1536,0.4833333333333333,0.17600000000000002,0.2222222222222222,0.0,0.45,0.0,0.1325,0.265,446,-3.1227024346666665,4.351860086208733,0.5514597619881041,3
bean potato enchiladas,0.3369230769230769,0.55,0.16,0.305,0.14342857142857146,0.18233333333333326,0.312,0.33799999999999997,0.09523809523809523,0.1168,0.15,0.374,0.1111111111111111,0.0,0.25,0.0,0.2275,0.105,475,-6.343496250666664,4.217633663071112,0.9522642675087823,3
beans and rice,0.16307692307692306,0.2,0.17,0.4825,0.142,0.17866666666666667,0.196,0.418,0.06349206349206349,0.0596,0.35,0.075,0.2777777777777778,0.0,0.5,0.0,0.155,0.2475,399,-3.5028892146666664,4.326529822863064,0.8337169038937982,3
beef and wine soup with dumplings,0.36,0.45,0.44,0.42125,0.2302857142857143,0.06466666666666666,0.096,0.47,0.2222222222222222,1.3769999999999998,0.3333333333333333,0.064,0.2222222222222222,0.0,0.35,0.0,0.1225,0.17,438,-5.16502392666667,4.546702666476296,0.8396521846178772,3
beef medallions with caramelized pan sauce,0.6384615384615384,0.8,0.4533333333333333,0.20166666666666666,0.2097142857142857,0.02,0.032,0.716,0.12698412698412698,0.0684,0.05,0.023,0.2777777777777778,0.0,0.65,0.5,0.115,0.0425,567,-5.8935817586666674,4.0500217877908575,0.9826116576791021,2
beef roast in red wine carni arrosto al vino rosso,0.3476923076923077,0.45,0.3,0.3608333333333333,0.16028571428571428,0.032,0.08800000000000001,0.5,0.12698412698412698,0.2108,0.2,0.097,0.3888888888888889,0.0,0.35,0.0,0.0875,0.035,393,-4.054964137333333,4.078867692850088,0.7976959177541436,3
beef tenderloin with ginger shiitake brown butter,0.8615384615384616,1.4,0.87,0.20041666666666666,0.24085714285714285,0.017333333333333333,0.012,1.298,0.09523809523809523,0.2016,0.03333333333333333,0.055,0.2222222222222222,0.0,1.25,0.5,0.1425,0.0625,816,-8.636066174666663,4.156776827760672,0.999999999999531,2
best burritos,0.15384615384615385,0.3,0.09666666666666666,0.4479166666666667,0.04657142857142857,0.16633333333333333,0.22399999999999998,0.316,0.031746031746031744,0.0592,0.016666666666666666,0.276,0.2222222222222222,0.0,0.2,0.0,0.0725,0.23,400,-4.460526295999999,4.1695755664012255,0.8349590971826638,1
best ever cornbread sausage stuffing,0.4446153846153846,0.55,0.3566666666666667,0.59375,0.08657142857142858,0.13066666666666668,0.068,0.304,0.19047619047619047,0.0884,0.06666666666666668,0.154,0.16666666666666666,0.0,0.2,0.0,0.0575,0.19,480,-8.892350858666667,4.468616724339717,0.9555081629678768,3
best fried walleye,0.4707692307692308,0.25,0.7633333333333333,0.205,0.21971428571428567,0.134,0.11199999999999999,0.7759999999999999,0.0,0.0462,0.35,0.232,0.3333333333333333,0.6666666666666666,0.7,0.0,0.1625,0.28,592,-1.4741533560000015,4.129205869197317,0.991296649241682,2
best lasagna,0.22923076923076924,0.35,0.17333333333333334,0.2608333333333333,0.15457142857142858,0.15066666666666667,0.16399999999999998,0.46799999999999997,0.2857142857142857,0.2224,0.08333333333333333,0.308,0.16666666666666666,0.0,0.5,0.0,0.1575,0.2875,407,-3.2975204453333338,4.183927146008154,0.8012160063841044,3
best meatloaf in the whole wide world,0.30923076923076925,0.35,0.4,0.43625,0.1,0.10233333333333333,0.036000000000000004,0.49,0.6666666666666666,0.051,0.1,0.052000000000000005,0.16666666666666666,0.0,0.45,0.0,0.065,0.08,401,-4.8387513800000015,4.336035646755136,0.8951199235123516,3
bierrocks ii,0.2353846153846154,0.35,0.16333333333333333,0.40875,0.06657142857142857,0.13833333333333336,0.172,0.426,0.15873015873015872,0.0528,0.2833333333333333,0.196,0.2222222222222222,0.0,0.2,0.0,0.055,0.225,398,-4.253798930666667,4.237958413265972,0.9453076511817977,3
big ms spicy lime grilled prawns,0.00923076923076923,0.0,0.2833333333333333,0.041666666666666664,0.05,0.016999999999999998,0.04,0.196,0.06349206349206349,0.0568,0.75,0.031,0.1111111111111111,0.0,0.05,0.0,0.055,0.0225,62,1.155571049333333,4.110984315037545,0.9264537054048277,1
bills beefuna burgers,0.2476923076923077,0.3,0.25666666666666665,0.15791666666666668,0.10828571428571428,0.08866666666666667,0.068,0.568,0.09523809523809523,0.0208,0.03333333333333333,0.076,0.2222222222222222,0.0,0.7,0.0,0.0825,0.135,372,-1.2445837706666671,4.311515435923537,0.6868451077766604,3
black eyed peas and tortillas,0.20307692307692307,0.15,0.0,0.5204166666666666,0.11485714285714285,0.256,0.3,0.302,0.09523809523809523,0.017,0.11666666666666667,0.17800000000000002,0.2777777777777778,0.6666666666666666,0.4,0.0,0.145,0.4525,487,-4.532349793333335,4.2079259537408005,0.9999906188459768,1
blackened chicken pizza with yellow tomato salsa,0.54,0.65,0.44666666666666666,1.105,0.11371428571428573,0.09366666666666668,0.136,0.88,0.09523809523809523,0.5218,0.18333333333333326,0.359,0.16666666666666666,0.0,0.85,0.5,0.0975,0.045,600,-9.233604317333333,4.009686621787777,0.9945097327136997,2
blackened salmon tacos with chunky mango avocado salsa,0.22,0.1,0.06333333333333334,0.14208333333333334,0.16142857142857142,0.11866666666666667,0.29600000000000004,0.198,0.4126984126984127,0.1718,1.3666666666666667,0.062,0.05555555555555555,0.0,0.3,0.5,0.1275,0.1525,287,-1.5778574840000001,4.358667856374324,0.9907656127808485,1
blackjack brisket,0.6307692307692307,0.8,0.39,0.5120833333333333,0.27285714285714285,0.12466666666666665,0.027999999999999997,0.588,0.8253968253968254,0.0298,0.016666666666666666,0.2,0.3888888888888889,0.0,0.4,0.0,0.1925,0.03,650,-9.947787523999999,4.200068710197519,0.9999319318823303,2
bo nuong xa,0.17076923076923076,0.2,0.20333333333333334,0.145,0.11885714285714286,0.019,0.04,0.402,0.06349206349206349,0.3376,0.16666666666666666,0.053,0.2222222222222222,0.0,0.35,0.0,0.095,0.13,204,-0.39380218799999983,4.3691749769830235,0.8690503139281994,0
boiled baked ribs,0.4707692307692308,0.55,0.39,1.4966666666666666,0.12542857142857142,0.08033333333333334,0.036000000000000004,0.508,0.4761904761904762,0.0758,0.08333333333333333,0.105,0.16666666666666666,0.0,0.45,0.0,0.09,0.0275,466,-13.08876983733333,4.453149923317233,0.9999617849697083,2
bombay chicken and rice,0.3323076923076923,0.35,0.3566666666666667,0.21583333333333327,0.16342857142857142,0.15733333333333335,0.044000000000000004,0.684,0.06349206349206349,0.2044,0.03333333333333333,0.049,0.2222222222222222,0.0,0.6,0.5,0.135,0.165,521,-2.3505214386666675,4.146121069197922,0.8919844198341766,3
bountiful garden zucchini enchiladas,0.4738461538461538,0.75,0.19333333333333333,0.4729166666666666,0.232,0.2463333333333333,0.276,0.484,0.31746031746031744,0.3768,0.7,0.47,0.2777777777777778,0.6666666666666666,0.5,0.5,0.1975,0.475,662,-9.465354050666669,4.28129233305575,0.9610917883446366,2
bourbon street rib eye steak,0.5338461538461539,0.7,0.37666666666666665,0.8454166666666667,0.20742857142857146,0.06366666666666668,0.012,0.638,0.4761904761904762,0.0024,0.08333333333333333,0.05,0.2777777777777778,0.0,0.6,0.5,0.12,0.0375,616,-9.682816511999995,4.4204156958283445,0.9947440562858154,2
bow tie pasta with broccoli garlic and lemon,0.26153846153846155,0.15,0.013333333333333334,0.16458333333333333,0.10628571428571428,0.159,0.16,0.23399999999999999,0.09523809523809523,0.0984,1.2166666666666666,0.108,0.1111111111111111,0.0,0.25,0.0,0.1125,0.4,380,-2.311267325333334,4.0457773069154985,0.9563397878581287,1
bow tie pasta with red pepper sauce,0.010769230769230769,0.0,0.0,0.07791666666666666,0.07400000000000001,0.061666666666666675,0.124,0.084,0.19047619047619047,0.3858,1.1666666666666667,0.021,0.05555555555555555,0.0,0.1,0.0,0.0625,0.1675,95,0.20442669600000007,4.015167516864326,0.9999998274805975,1
braised chicken breasts in tasty mirepoix ragout,0.13846153846153847,0.05,0.17666666666666667,0.65,0.12428571428571428,0.08800000000000001,0.10400000000000001,0.45799999999999996,0.19047619047619047,0.6962,0.1,0.05,0.1111111111111111,0.0,0.75,0.5,0.1025,0.14,314,-2.340339022666667,4.322709644033226,0.8147729264463631,3
braised flank steak with lemon and garlic,0.6538461538461539,0.8,0.5566666666666666,0.3308333333333333,0.2302857142857143,0.06133333333333332,0.04,1.288,0.031746031746031744,0.0004,0.03333333333333333,0.027000000000000003,0.5,0.0,1.15,0.5,0.145,0.1475,732,-3.6321115853333312,4.043295589387102,0.9999893105775162,2
braised lamb shoulder chops,0.3553846153846154,0.45,0.3,0.1075,0.11885714285714286,0.01966666666666667,0.012,0.466,0.031746031746031744,0.004,0.03333333333333333,0.035,0.1111111111111111,0.0,0.55,0.0,0.075,0.05,360,-2.67126002,4.138148640813123,0.9623719470417352,0
bratwurst sauerkraut and bean casserole,0.5199999999999999,0.6,0.28,1.2108333333333334,0.2917142857142857,0.12833333333333333,0.41200000000000003,0.452,0.4761904761904762,0.0322,0.55,0.139,0.2777777777777778,0.6666666666666666,0.55,0.5,0.205,0.1775,533,-12.052799202666662,4.099334108851304,0.9999983890891543,2
brie pecan rollups with raspberry sauce,1.0753846153846154,0.95,0.5966666666666667,0.23041666666666666,0.17314285714285715,0.06833333333333333,0.268,0.9440000000000001,0.4126984126984127,0.1494,0.2333333333333333,0.205,0.16666666666666666,0.0,1.15,0.5,0.24,0.215,882,-7.94171120533333,4.240551135725009,0.999999970408759,2
brined bratwurst,0.4338461538461538,0.5,0.23666666666666664,0.335,0.10771428571428572,0.028,0.016,0.264,0.12698412698412698,0.0062,0.03333333333333333,0.039,0.05555555555555555,0.0,0.35,0.0,0.055,0.0175,343,-6.063730322666668,4.312483970405502,0.6220606599032767,0
broccoli cheddar pie,0.2630769230769231,0.5,0.3933333333333333,0.22541666666666665,0.08914285714285715,0.051333333333333335,0.096,0.348,0.12698412698412698,0.4122,0.6833333333333333,0.409,0.1111111111111111,0.0,0.2,0.0,0.0825,0.205,280,-4.531291935999999,4.420250014400317,0.743577035122204,3
broccoli risotto with cream and lemon,0.3984615384615384,0.7,0.24,0.04416666666666667,0.06514285714285714,0.17533333333333334,0.084,0.14,0.06349206349206349,0.2228,0.7666666666666667,0.08,0.05555555555555555,0.0,0.05,0.0,0.0425,0.0875,482,-7.793207863999997,4.278837065767655,0.7492553785709916,0
brown rice curry,0.15538461538461534,0.3,0.07666666666666666,0.16958333333333336,0.04,0.10233333333333333,0.10800000000000001,0.07,0.031746031746031744,0.0562,0.03333333333333333,0.03,0.05555555555555555,0.0,0.1,0.0,0.14,0.0225,225,-3.8584358226666673,4.48618643441946,0.8618911119961934,1
brown sugar meatloaf with ketchup glaze,0.18769230769230769,0.25,0.3433333333333333,0.3,0.09342857142857144,0.076,0.024,0.382,0.5714285714285714,0.053,0.05,0.043,0.1111111111111111,0.0,0.35,0.0,0.0575,0.0575,278,-3.0402783066666674,4.455806913673113,0.8712412379595256,3
buffalo chicken sliders,0.17846153846153845,0.25,0.16666666666666666,0.365,0.06542857142857142,0.060666666666666674,0.032,0.382,0.06349206349206349,0.214,0.016666666666666666,0.179,0.1111111111111111,0.0,0.45,0.0,0.0575,0.105,255,-2.6423141533333343,4.4373776084517145,0.6721093557522323,0
burgundy roast beef,0.28,0.3,0.3333333333333333,0.3170833333333333,0.16885714285714284,0.027000000000000003,0.036000000000000004,0.816,0.031746031746031744,0.0022,0.0,0.024,0.2222222222222222,0.0,0.65,0.0,0.1,0.055,379,-0.3391869693333334,4.151476442476464,0.5830797350324212,0
butter lamb gravy,0.3353846153846154,0.55,0.38333333333333336,0.04791666666666667,0.09257142857142857,0.02733333333333333,0.044000000000000004,0.45799999999999996,0.15873015873015872,0.2066,0.1,0.05,0.1111111111111111,0.0,0.45,0.0,0.07,0.07,321,-3.351840574666665,4.519311612966826,0.8576270055566758,0
buttered noodles,0.1676923076923077,0.3,0.08666666666666667,0.05625,0.032285714285714286,0.13799999999999998,0.076,0.17800000000000002,0.06349206349206349,0.0562,0.0,0.051,0.1111111111111111,0.0,0.2,0.0,0.07,0.2825,294,-2.9487673226666677,4.204939791757201,0.724120474824686,1
cajun blackened redfish,0.5846153846153846,0.6,0.34,0.8658333333333333,0.10628571428571428,0.029666666666666668,0.016,0.406,0.19047619047619047,0.152,0.03333333333333333,0.08,0.1111111111111111,0.0,0.3,0.0,0.095,0.045,454,-9.98441576,4.1557482896536735,0.9090783690475102,2
cajun compromise catfish,0.3384615384615385,0.25,0.5266666666666666,0.36541666666666667,0.24742857142857144,0.06133333333333332,0.052000000000000005,0.8240000000000001,0.09523809523809523,0.0632,0.03333333333333333,0.108,0.16666666666666666,0.6666666666666666,0.7,0.0,0.1675,0.1625,448,-0.9248801493333316,4.309600247557813,0.618211459572995,3
cajun roast beef,0.14923076923076922,0.15,0.12,0.12958333333333333,0.05657142857142858,0.003666666666666667,0.008,0.268,0.0,0.0016,0.016666666666666666,0.009000000000000001,0.05555555555555555,0.0,0.2,0.0,0.0325,0.01,148,-0.3878395079999999,4.460163427657497,0.988689236221268,0
california primavera,0.17692307692307693,0.1,0.0033333333333333327,0.3470833333333333,0.12142857142857146,0.13833333333333336,0.128,0.162,0.19047619047619047,0.1142,0.18333333333333326,0.068,0.16666666666666666,0.6666666666666666,0.3,0.0,0.1025,0.285,296,-3.0859685293333343,4.474410266371411,0.9963370437427745,1
cardamom maple salmon,0.36615384615384616,0.2,0.2466666666666667,0.2725,0.1377142857142857,0.017333333333333333,0.02,0.526,0.12698412698412698,0.052000000000000005,0.08333333333333333,0.028,0.05555555555555555,0.0,0.7,0.5,0.095,0.1025,345,-1.2068514266666657,4.325974633422483,0.6945427460200617,0
caribbean pasta with shrimp,0.22923076923076924,0.15,0.8633333333333333,0.3270833333333333,0.1848571428571429,0.14200000000000002,0.11199999999999999,0.7979999999999999,0.4444444444444444,0.305,0.6333333333333333,0.122,0.2777777777777778,0.0,0.7,0.0,0.2125,0.075,482,-0.9279789,4.268339917619579,0.8801535444423602,2
carne con chilies,0.20307692307692307,0.25,0.13666666666666666,0.18083333333333326,0.12457142857142856,0.02766666666666667,0.1,0.23600000000000002,0.12698412698412698,0.069,0.31666666666666665,0.032,0.05555555555555555,0.0,0.3,0.0,0.07,0.0325,195,-2.13016522,4.047016160136117,0.5804442865291012,0
carne guisada i,0.2769230769230769,0.35,0.35,0.13083333333333333,0.2917142857142857,0.04,0.096,0.77,0.2222222222222222,0.1494,0.35,0.058,0.2777777777777778,0.0,0.75,0.5,0.1575,0.09,366,-0.09177903866666642,4.548626193654791,0.6554865419762845,3
celery wine baked chicken,0.2661538461538462,0.45,0.3366666666666667,0.2945833333333333,0.11371428571428573,0.02866666666666667,0.04,0.5379999999999999,0.06349206349206349,0.156,0.13333333333333333,0.078,0.1111111111111111,0.0,0.85,0.5,0.0875,0.035,311,-3.1617202800000013,4.209829470887169,0.481858186286873,0
cheesy broccoli chicken casserole,0.6938461538461539,1.0,0.26,0.3175,0.12657142857142858,0.06833333333333333,0.192,0.508,0.09523809523809523,0.2376,1.2833333333333334,0.314,0.1111111111111111,0.0,0.45,0.5,0.1025,0.1625,648,-9.678960687999997,4.188431655137063,0.520879652352457,2
cheesy cornbread casserole,0.2569230769230769,0.35,0.16666666666666666,0.23416666666666666,0.07942857142857143,0.07266666666666667,0.092,0.32,0.031746031746031744,0.0434,0.08333333333333333,0.032,0.1111111111111111,0.0,0.25,0.0,0.0575,0.0875,296,-3.355899092,4.001016979841015,0.5417546718688865,3
cheesy macaroni and beef casserole with thyme,0.34923076923076923,0.65,0.25666666666666665,0.2454166666666667,0.12457142857142856,0.17466666666666664,0.14800000000000002,0.5760000000000001,0.15873015873015872,0.1864,0.18333333333333326,0.4370000000000001,0.16666666666666666,0.0,0.5,0.0,0.1475,0.3225,537,-5.7269162653333305,4.192497471964865,0.9152973389621903,3
cheesy pasta alfredo with salmon,0.4523076923076923,0.6,0.24,0.3954166666666667,0.10885714285714286,0.15833333333333333,0.1,0.594,0.09523809523809523,0.0382,0.21666666666666667,0.298,0.1111111111111111,0.0,0.7,0.0,0.1475,0.3825,571,-6.328360649333332,4.323920846115103,0.9066115346982403,3
cheesy potato casserole from ore ida,0.4523076923076923,0.9,0.2433333333333333,0.3570833333333333,0.042571428571428566,0.105,0.10800000000000001,0.256,0.031746031746031744,0.214,0.05,0.281,0.16666666666666666,0.0,0.2,0.0,0.045,0.1225,434,-10.17863382,4.501689225091939,0.7639508996768968,3
chef johns baked lemon pepper salmon,0.4323076923076923,0.25,0.5233333333333333,0.32666666666666666,0.21142857142857144,0.023666666666666662,0.055999999999999994,0.99,0.031746031746031744,0.0918,0.13333333333333333,0.033,0.2222222222222222,0.0,1.05,0.0,0.17,0.0325,488,0.3970097493333332,4.1597891940510205,0.8975528256664376,2
chef johns brazilian fish stew,0.2923076923076923,0.65,0.15666666666666668,0.25,0.18771428571428567,0.10866666666666668,0.10400000000000001,0.512,0.09523809523809523,0.2974,0.55,0.056,0.2777777777777778,0.0,0.45,0.5,0.2425,0.26,399,-5.271224278666665,4.509858105074159,0.9435048251344864,3
chef johns crab stuffed sole,0.4923076923076923,0.25,0.4233333333333333,0.34625,0.174,0.01533333333333333,0.024,0.826,0.031746031746031744,0.1028,0.18333333333333326,0.058,0.05555555555555555,0.0,0.6,0.5,0.2675,0.1,474,-0.7857109306666674,4.518917736183695,0.5197241976983619,2
chef johns penne with vodka sauce,0.3861538461538462,0.5,0.16,0.3295833333333333,0.13142857142857142,0.228,0.424,0.318,0.3492063492063492,0.1824,0.05,0.117,0.05555555555555555,0.0,0.35,0.0,0.0825,0.045,602,-6.833008745333335,4.088688448774762,0.3696141485214887,2
chef johns prison style meatloaf,0.2230769230769231,0.3,0.2866666666666667,0.4704166666666666,0.138,0.06466666666666666,0.084,0.392,0.19047619047619047,0.1392,0.16666666666666666,0.16699999999999998,0.16666666666666666,0.0,0.3,0.0,0.0925,0.1075,286,-4.007024862666666,4.491168790960681,0.8650621705787769,3
chef johns salmon mango bango,0.17846153846153845,0.1,0.17,0.08791666666666667,0.1722857142857143,0.09,0.08,0.502,0.5079365079365079,0.218,0.5833333333333334,0.056,0.16666666666666666,0.0,0.6,0.5,0.1125,0.065,307,0.5084528266666666,4.462129499558691,0.716495895242518,3
chef johns shrimp fra diavolo,0.12615384615384614,0.05,0.5766666666666667,0.3779166666666667,0.16085714285714287,0.041666666666666664,0.10800000000000001,0.41600000000000004,0.06349206349206349,0.3042,0.2833333333333333,0.092,0.2777777777777778,0.0,0.2,0.0,0.155,0.065,247,-0.8538833960000003,4.2810549268452025,0.5050545427234905,3
chef johns spaghetti al tonno,0.2723076923076923,0.15,0.04666666666666667,0.2941666666666667,0.2591428571428571,0.265,0.268,0.624,0.09523809523809523,0.3748,0.4,0.161,0.3888888888888889,0.6666666666666666,0.9,0.5,0.27,0.595,619,-1.5938684573333337,4.396035571741678,0.9182783743753333,1
chef johns turkey burger,0.2507692307692308,0.2,0.4533333333333333,0.4275,0.019714285714285715,0.016666666666666666,0.027999999999999997,0.688,0.031746031746031744,0.0212,0.05,0.034,0.0,0.0,0.0,0.0,0.03,0.015,301,-0.9071568560000006,4.441083272479434,0.9988636232604529,0
cheles halibut,0.3692307692307693,0.6,0.43666666666666665,0.2470833333333333,0.3402857142857143,0.013,0.016,1.0659999999999998,0.0,0.2282,0.05,0.199,0.16666666666666666,0.0,0.05,0.0,0.0325,0.0375,461,-1.2109610160000002,4.424593237355069,0.9998599152262115,2
chicana,0.12923076923076926,0.15,0.20333333333333334,0.25125,0.19057142857142856,0.03133333333333333,0.11199999999999999,0.498,0.19047619047619047,0.2074,0.43333333333333335,0.034,0.2222222222222222,0.0,0.35,0.0,0.105,0.06,211,0.010757921333333136,4.2760392418362185,0.8395724076526935,3
chicken a la charlie,0.18461538461538465,0.25,0.28,0.2458333333333333,0.12914285714285714,0.029666666666666668,0.012,0.604,0.06349206349206349,0.0588,0.05,0.063,0.1111111111111111,0.0,1.0,0.5,0.11,0.035,285,-0.4648257106666677,4.0772217823012165,0.842300792322608,0
chicken and broccoli fettuccini skillet dinner,0.42,0.5,0.33,0.2891666666666667,0.18371428571428566,0.17733333333333334,0.18,0.8340000000000001,0.15873015873015872,0.1546,1.0833333333333333,0.366,0.16666666666666666,0.0,0.85,0.5,0.2025,0.425,616,-3.444788481333335,4.2086000842551385,0.7078651049653982,3
chicken and mushroom chimichangas,0.4969230769230769,0.55,0.2833333333333333,0.3533333333333333,0.154,0.16066666666666668,0.17600000000000002,0.662,0.09523809523809523,0.1918,0.3,0.298,0.2222222222222222,0.6666666666666666,0.85,0.5,0.125,0.2675,618,-5.352852417333333,4.584549695569606,0.8028409290397188,3
chicken and noodle casserole,0.2430769230769231,0.4,0.33,0.45375,0.10342857142857144,0.18133333333333326,0.21600000000000005,0.504,0.09523809523809523,0.1726,0.21666666666666667,0.265,0.2222222222222222,0.6666666666666666,0.6,0.0,0.15,0.395,464,-4.969122488,4.428039515237719,0.9520871857992356,3
chicken and pea casserole,0.2753846153846153,0.45,0.17666666666666667,0.4429166666666667,0.08028571428571428,0.16266666666666665,0.11199999999999999,0.542,0.12698412698412698,0.1382,0.08333333333333333,0.331,0.16666666666666666,0.0,0.5,0.0,0.125,0.3225,462,-5.021108149333334,4.468045355519718,0.9775834938988353,3
chicken and rice,0.08153846153846153,0.05,0.06333333333333334,0.19,0.019142857142857142,0.098,0.024,0.172,0.0,0.024,0.016666666666666666,0.019,0.16666666666666666,0.0,0.25,0.0,0.025,0.185,205,-1.023975286666667,4.035428977873344,0.9372364094457539,1
chicken and sliders,0.27384615384615385,0.25,0.43666666666666665,0.09958333333333333,0.11971428571428573,0.226,0.12,0.836,0.06349206349206349,0.0628,0.05,0.049,0.3333333333333333,0.6666666666666666,1.0,0.0,0.125,0.43,613,-0.26618556399999915,4.055736291222733,0.834157595206634,3
chicken and snow peas,0.15846153846153846,0.1,0.30666666666666664,0.22541666666666665,0.16657142857142854,0.05766666666666667,0.152,0.752,0.12698412698412698,0.1114,0.5166666666666667,0.06,0.16666666666666666,0.0,1.2,0.5,0.15,0.09,315,1.7992544013333338,4.244519526927004,0.9188937022713057,3
chicken and spinach ravioli,0.2353846153846154,0.35,0.4933333333333334,0.5608333333333333,0.11285714285714285,0.3413333333333334,0.29600000000000004,0.39399999999999996,0.5396825396825397,0.2246,0.11666666666666667,0.141,0.3333333333333333,0.6666666666666666,0.5,0.0,0.1025,0.4425,621,-7.725960914666668,4.012470801934412,0.9469530202684121,2
chicken cheese and biscuits,0.31076923076923074,0.35,0.16666666666666666,0.6070833333333333,0.13742857142857146,0.14266666666666666,0.076,0.474,0.31746031746031744,0.1274,0.08333333333333333,0.269,0.16666666666666666,0.0,0.55,0.0,0.1175,0.185,448,-5.727665845333332,4.149246890441089,0.9300165501209469,3
chicken continental,0.1861538461538461,0.25,0.3,0.32,0.12914285714285714,0.12,0.044000000000000004,0.6579999999999999,0.031746031746031744,0.1,0.08333333333333333,0.038,0.2222222222222222,0.0,1.2,0.5,0.1125,0.28,392,-1.360816666666668,4.175830877094018,0.8029009376259113,3
chicken crescent casserole,0.7,0.8,0.2966666666666667,0.8808333333333334,0.1,0.19266666666666665,0.0,0.7559999999999999,0.4126984126984127,0.1142,0.0,0.303,0.2777777777777778,0.0,0.7,0.0,0.0925,0.0325,812,-11.616549362666664,4.329206115015242,0.9999990993842053,2
chicken dumpling soup,0.11692307692307692,0.15,0.2333333333333333,0.2445833333333333,0.060285714285714276,0.042,0.044000000000000004,0.33799999999999997,0.06349206349206349,0.467,0.05,0.028,0.05555555555555555,0.0,0.4,0.0,0.05,0.085,189,-1.0198557933333332,4.044197986519143,0.9073545832894618,0
chicken fajita pasta bake,0.6584615384615384,1.25,0.51,0.6254166666666666,0.2262857142857143,0.237,0.316,0.862,0.2222222222222222,0.3134,0.26666666666666666,0.507,0.2777777777777778,0.0,0.9,0.5,0.245,0.5375,836,-13.114152525333333,4.1003321684501435,0.9999999504642337,2
